X_m,Y_m,Z_m,Temperature_C,node_id
0.145926950000001,0.016915009,0,470.621667,987
0.15010213,0.016915009,0,459.461633,989
0.14963817,0.016915009,0,460.292566,990
0.14685535,0.016915009,0,467.351648,993
0.15242099,0.016915009,0,456.946375,996
0.0053763300000007,0.0,0,747.4938,998
0.0049519500000005,0.0,0,751.81594,1008
0.0004143700000005,0.0020230119999999,0,752.01882,1022
0.0,0.002449006,0,753.70486,1023
0.0020661300000002,0.0020150099999999,0,747.42629,1029
0.00082731,0.0020230119999999,0,750.42672,1034
0.0016531900000007,0.0020230119999999,0,748.16189,1036
0.0024561800000002,0.001888007,0,747.251,1051
0.0133290200000005,0.00320001,0,695.384546,1060
0.0177531200000001,0.00320001,0,658.04928,1069
0.01124334,0.0002460039999999,0,742.05355,1072
0.0109443599999999,0.0,0,744.35513,1073
0.0152950199999999,0.00320001,0,676.955103,1075
0.0182452200000007,0.00320001,0,654.72738,1076
0.0192279800000001,0.00320001,0,648.542688,1079
0.0128402699999999,0.0031610129999999,0,701.105615,1083
0.0113883000000001,0.001949013,0,725.673853,1101
0.0112643200000004,0.001475007,0,731.31588,1102
0.01124334,0.0004920069999999,0,740.47787,1103
0.0383982600000001,0.00320001,0,642.83468,1104
0.0379061700000003,0.00320001,0,640.265771,1105
0.0413470199999999,0.00320001,0,661.52572,1106
0.02955007,0.00320001,0,618.670068,1107
0.0290579800000001,0.00320001,0,618.673486,1108
0.0374150200000001,0.00320001,0,637.849268,1112
0.0445489800000001,0.001116008,0,730.44357,1116
0.0445489800000001,0.0006240009999999,0,736.79806,1122
0.0458741100000006,0.0,0,751.80374,1124
0.0466251300000007,0.0,0,755.02261,1127
0.0481262200000003,0.0,0,756.62991,1129
0.0736851600000001,0.0067670049999999,0,556.190088,1134
0.0514712300000006,0.0006530139999999,0,754.85598,1139
0.0504312499999999,0.0019050089999999,0,755.52432,1142
0.0462493900000007,0.0,0,753.45742,1148
0.0473752000000003,0.0,0,757.42739,1150
0.0329914000000002,0.00320001,0,622.585168,1160
0.0334820700000007,0.00320001,0,623.707727,1162
0.0408553999999999,0.00320001,0,657.965479,1165
0.0403642600000005,0.00320001,0,654.614954,1166
0.0477032600000005,0.002305001,0,751.03787,1171
0.0487561200000002,0.0053459999999999,0,632.263879,1174
0.0364322600000007,0.00320001,0,633.449548,1179
0.0359401699999999,0.00320001,0,631.465356,1180
0.0359983399999999,0.005200014,0,630.697778,1182
0.0470123200000003,0.0044650139999999,0,652.939783,1185
0.0465850800000007,0.004464001,0,661.249475,1186
0.03053331,0.00320001,0,619.084802,1190
0.0285673100000006,0.00320001,0,618.817102,1194
0.0251259800000003,0.00320001,0,623.765405,1207
0.0246353100000007,0.00320001,0,625.036462,1208
0.0105953200000002,0.0,0,746.26541,1209
0.0266013100000002,0.00320001,0,620.797815,1212
0.0230603199999999,0.005200014,0,629.086267,1213
0.0250501600000002,0.005200014,0,622.985559,1216
0.0255479800000007,0.005200014,0,621.8229,1217
0.0508370400000002,0.005665005,0,604.642969,1223
0.0658121100000004,0.0067680029999999,0,541.213281,1240
0.0667963,0.0067680029999999,0,541.377832,1241
0.0663042000000003,0.0067680029999999,0,541.235254,1242
0.0717172600000007,0.0067670049999999,0,549.483728,1245
0.0736083900000004,0.0087670089999999,0,555.369653,1246
0.0741062100000001,0.0087670089999999,0,557.364221,1247
0.0731930700000003,0.0067670049999999,0,554.323572,1251
0.0815591800000002,0.0067670049999999,0,599.311365,1253
0.08106613,0.0067670049999999,0,596.450464,1254
0.0888371399999999,0.0057650059999999,0,640.318018,1261
0.0893292400000005,0.0057650059999999,0,643.962183,1262
0.0898213300000004,0.0057650059999999,0,648.053003,1264
0.0932650500000003,0.0057650059999999,0,684.290002,1267
0.0849771500000003,0.0064570009999999,0,618.777979,1269
0.0844984000000002,0.0065670019999999,0,616.109399,1270
0.0835251800000005,0.006715,0,610.593469,1271
0.0903129500000004,0.0057650059999999,0,652.579736,1276
0.0947422900000001,0.0057650059999999,0,700.526758,1279
0.0795903200000003,0.0067670049999999,0,587.605005,1282
0.0800819400000004,0.0067670049999999,0,590.595605,1284
0.0702409700000004,0.0067670049999999,0,545.767664,1289
0.0771303100000003,0.0067670049999999,0,572.830103,1296
0.0766382200000004,0.0067670049999999,0,570.084314,1297
0.0781140300000001,0.0067670049999999,0,578.602869,1299
0.0755991900000001,0.0087670089999999,0,564.144983,1302
0.0957260099999999,0.0066550079999999,0,711.00155,1305
0.0957260099999999,0.0062099999999999,0,713.413721,1306
0.0878543800000005,0.0058140009999999,0,634.156335,1313
0.0925641000000006,0.010737002,0,623.415369,1315
0.07122516,0.0067670049999999,0,548.121057,1318
0.0790700900000001,0.0089520069999999,0,585.091638,1321
0.05967521,0.0087680069999999,0,550.63241,1328
0.0546979900000002,0.0087680069999999,0,572.871729,1336
0.0551962800000005,0.0087680069999999,0,570.092615,1337
0.0599083900000004,0.0067680029999999,0,550.412744,1339
0.0594153400000001,0.0067680029999999,0,551.982996,1340
0.05252838,0.0067500029999999,0,590.059351,1349
0.0520873000000002,0.0065400009999999,0,595.331079,1350
0.0556941000000002,0.0087680069999999,0,567.414026,1355
0.0490679700000003,0.005641014,0,624.350183,1358
0.0485920900000005,0.0069500059999999,0,621.540979,1360
0.04902315,0.0071980059999999,0,615.836694,1361
0.0459022500000001,0.0056710099999999,0,662.760034,1362
0.0463733600000005,0.005832002,0,655.55752,1363
0.04728698,0.0062250049999999,0,641.01272,1368
0.0477271000000004,0.0064570009999999,0,634.26394,1369
0.0481610300000002,0.0067020059999999,0,627.745874,1371
0.0320172300000001,0.005200014,0,619.819971,1374
0.0345053600000007,0.005200014,0,625.526025,1375
0.0404772700000002,0.005200014,0,654.209741,1377
0.04445123,0.005327002,0,675.052148,1378
0.0478672900000001,0.0044650139999999,0,642.368616,1384
0.0434632300000004,0.005217001,0,673.617273,1386
0.0429654099999999,0.0052020109999999,0,671.021936,1388
0.04329538,0.003056005,0,681.263696,1390
0.0235571800000001,0.005200014,0,627.343713,1394
0.0240550000000006,0.005200014,0,625.744165,1395
0.0364961600000004,0.005200014,0,632.71731,1397
0.0399789799999999,0.005200014,0,651.007227,1398
0.0394821100000007,0.005200014,0,647.952051,1399
0.0265431400000002,0.005200014,0,619.93374,1403
0.0290312699999999,0.005200014,0,617.728723,1406
0.0170879300000006,0.005200014,0,661.681909,1408
0.0160932499999999,0.005200014,0,669.25802,1409
0.0185813900000005,0.005200014,0,651.481592,1410
0.0190792000000002,0.005200014,0,648.387781,1411
0.0195760700000003,0.005200014,0,645.452539,1414
0.0245532900000001,0.005200014,0,624.290796,1418
0.0155949500000006,0.005200014,0,673.284937,1425
0.0001730900000005,0.0051780049999999,0,747.94021,1431
0.0114540999999999,0.010133013,0,689.369531,1434
0.0116119299999999,0.0064209999999999,0,702.783044,1435
0.01186227,0.0059900139999999,0,703.584436,1436
