node_id,X_m,Y_m,Z_m,Temperature_C
553,0.10467338,0.01512301,0.0,646.53
554,0.10494899,0.014578,0.0,648.18
555,0.09824228,0.015110001,0.0,625.47
556,0.0984449300000003,0.015638009,0.0,625.52
557,0.0987601200000006,0.015146002,0.0,626.83
558,0.11237907,0.015638009,0.0,605.59
559,0.11207819,0.015157014,0.0,608.06
560,0.11188221,0.015638009,0.0,609.06
561,0.11586332,0.015638009,0.0,585.58
562,0.12662315,0.015214011,0.0,568.42
563,0.12697219,0.014685005,0.0,569.15
564,0.12642335,0.014567003,0.0,568.86
565,0.11615133,0.015116006,0.0,584.64
566,0.11636018,0.015638009,0.0,583.34
567,0.11228513,0.014653012,0.0,606.88
568,0.11250019,0.01414001,0.0,605.5
569,0.11200714,0.014143005,0.0,608.93
570,0.113764280000001,0.014644012,0.0,597.35
571,0.11327409,0.014646009,0.0,600.35
572,0.113570210000001,0.015148014,0.0,598.28
573,0.11794138,0.014639005,0.0,577.75
574,0.11822509,0.014134005,0.0,576.88
575,0.11774015,0.014135003,0.0,578.53
576,0.11425113,0.014640004,0.0,594.51
577,0.114733210000001,0.014632002,0.0,591.85
578,0.11444425,0.014132008,0.0,593.51
579,0.11665725,0.015135005,0.0,582.43
580,0.116858000000001,0.015638009,0.0,581.23
581,0.10029697,0.014630005,0.0,632.49
582,0.10001039,0.014138013,0.0,631.54
583,0.0997900899999999,0.01466401,0.0,630.51
584,0.10346603,0.014597014,0.0,645.13
585,0.10368108,0.015155003,0.0,644.59
586,0.107213020000001,0.012605012,0.0,660.36
587,0.107445240000001,0.013177008,0.0,652.81
588,0.10775423,0.012654007,0.0,656.5
589,0.10821199,0.015146002,0.0,637.66
590,0.10790109,0.015638009,0.0,638.82
591,0.10839796,0.015638009,0.0,635.66
592,0.11814308,0.015142009,0.0,576.86
593,0.11843013,0.014639005,0.0,576.15
594,0.11396122,0.014135003,0.0,596.27
595,0.0939192700000007,0.012959004,0.0,622.24
596,0.0933671,0.013603002,0.0,621.82
597,0.0927472100000006,0.014200002,0.0,621.31
598,0.0927400500000006,0.014926002,0.0,620.61
599,0.0956959700000004,0.012993008,0.0,622.64
600,0.09647703,0.013235003,0.0,623.04
601,0.0974302200000006,0.01111801,0.0,622.94
602,0.101216310000001,0.014685005,0.0,636.34
603,0.10070228,0.015083,0.0,633.77
604,0.10117435,0.015226007,0.0,635.57
605,0.10248041,0.014479012,0.0,642.13
606,0.10246515,0.013925001,0.0,643.48
607,0.101980200000001,0.014068008,0.0,640.87
608,0.0902051900000007,0.0093710129999999,0.0,636.49
609,0.0902142500000007,0.0098929999999999,0.0,632.86
610,0.0963382700000004,0.010737002,0.0,622.76
611,0.0958671500000001,0.010737002,0.0,622.69
612,0.0960741000000001,0.01118201,0.0,622.76
613,0.0925822200000006,0.011674002,0.0,623.22
614,0.0921163500000004,0.01179801,0.0,623.49
615,0.0978074000000007,0.013492003,0.0,624.35
616,0.0972223200000002,0.013410002,0.0,623.65
617,0.0974450100000004,0.01407601,0.0,624.09
618,0.0953092500000006,0.0068210069999999,0.0,705.79
619,0.10434532,0.011714012,0.0,654.37
620,0.10448932,0.011348009,0.0,653.83
621,0.10412931,0.011417002,0.0,653.26
622,0.10566234,0.013024003,0.0,656.62
623,0.10617733,0.013028011,0.0,657.39
624,0.10726499,0.012075007,0.0,668.08
625,0.10692501,0.012144,0.0,667.58
626,0.111783020000001,0.014659003,0.0,610.43
627,0.111511230000001,0.014147014,0.0,612.54
628,0.16895914,0.028609008,0.0,410.06
629,0.16869735,0.02911301,0.0,410.62
630,0.169194220000001,0.029114008,0.0,409.54
631,0.1631093,0.029064,0.0,424.11
632,0.162617200000001,0.029359013,0.0,425.23
633,0.16302108,0.029544011,0.0,424.04
634,0.17115926,0.03011401,0.0,405.34
635,0.17165708,0.03011401,0.0,404.31
636,0.171418190000001,0.02961801,0.0,404.83
637,0.17029094,0.043104008,0.0,361.82
638,0.17050123,0.04347001,0.0,361.68
639,0.170696250000001,0.042989001,0.0,361.78
640,0.17018699,0.029114008,0.0,407.41
641,0.17044735,0.028609008,0.0,406.88
642,0.16995096,0.028609008,0.0,407.93
643,0.17215538,0.03011401,0.0,403.3
644,0.172652240000001,0.03011401,0.0,402.3
645,0.172412390000001,0.02961801,0.0,402.8
646,0.17191505,0.02961801,0.0,403.81
647,0.17266941,0.039799005,0.0,362.22
648,0.17285919,0.040326,0.0,362.12
649,0.17316627,0.039799005,0.0,362.2
650,0.17315006,0.03011401,0.0,401.3
651,0.17291021,0.02961801,0.0,401.8
652,0.174898140000001,0.02961801,0.0,397.86
653,0.17515325,0.02911301,0.0,397.37
654,0.17465639,0.02911301,0.0,398.35
655,0.17306423,0.040999011,0.0,361.99
656,0.173370360000001,0.040337012,0.0,362.1
657,0.17508029,0.047655002,0.0,359.36
658,0.1757884,0.048439011,0.0,358.86
659,0.175938120000001,0.047345013,0.0,359.44
660,0.1776514,0.040913001,0.0,362.28
661,0.172338,0.040295005,0.0,362.16
662,0.17252206,0.040791005,0.0,362.06
663,0.163947100000001,0.029577002,0.0,421.68
664,0.1641941,0.030082003,0.0,420.91
665,0.16444635,0.029597,0.0,420.44
666,0.173610210000001,0.040785,0.0,362.01
667,0.16828012,0.041343004,0.0,362.55
668,0.16836023,0.040776,0.0,362.6
669,0.16789102,0.04094401,0.0,362.67
670,0.16893339,0.02961801,0.0,410.08
671,0.16843605,0.02961801,0.0,411.16
672,0.16916608,0.041622013,0.0,362.34
673,0.16867113,0.041677013,0.0,362.43
674,0.16892623,0.042297006,0.0,362.28
675,0.168755050000001,0.041166008,0.0,362.48
676,0.168581000000001,0.043525011,0.0,362.17
677,0.16871404,0.043881014,0.0,362.01
678,0.168921940000001,0.043487013,0.0,362.05
679,0.17367315,0.054662004,0.0,356.0
680,0.17347431,0.055147007,0.0,355.8
681,0.17425727,0.05512701,0.0,355.68
682,0.173024170000001,0.046046004,0.0,360.35
683,0.173599240000001,0.045719013,0.0,360.43
684,0.17298936,0.045530007,0.0,360.57
685,0.17302322,0.054892004,0.0,355.99
686,0.1724863,0.054641009,0.0,356.19
687,0.1724863,0.055129007,0.0,355.96
688,0.173024170000001,0.061218009,0.0,353.51
689,0.17366123,0.061448008,0.0,353.28
690,0.17352199,0.060952008,0.0,353.46
691,0.17303419,0.054406002,0.0,356.22
692,0.17354011,0.054160014,0.0,356.27
693,0.17301607,0.055886001,0.0,355.53
694,0.17355537,0.056185007,0.0,355.31
695,0.17361402,0.055639014,0.0,355.55
696,0.174365040000001,0.060889006,0.0,353.25
697,0.17422103,0.061890006,0.0,352.98
698,0.174949160000001,0.061570004,0.0,352.84
699,0.17359829,0.060461,0.0,353.6
700,0.178037160000001,0.063726008,0.0,350.65
701,0.177491180000001,0.063941002,0.0,350.93
702,0.17801809,0.064179004,0.0,350.51
703,0.17848634,0.057594002,0.0,353.52
704,0.177958960000001,0.057356,0.0,353.78
705,0.17797803,0.057827011,0.0,353.52
706,0.17848634,0.058080003,0.0,353.24
707,0.177982330000001,0.058313012,0.0,353.26
708,0.17731714,0.056613013,0.0,354.33
709,0.177456370000001,0.057114005,0.0,354.03
710,0.177946090000001,0.056861013,0.0,354.05
711,0.17848634,0.064408005,0.0,350.1
712,0.17798328,0.064660013,0.0,350.39
713,0.175455090000001,0.05735001,0.0,354.39
714,0.1765871,0.057161004,0.0,354.22
715,0.17579603,0.056447,0.0,354.75
716,0.173053260000001,0.052446008,0.0,357.19
717,0.1724863,0.052201003,0.0,357.4
718,0.1724863,0.052689001,0.0,357.15
719,0.18758297,0.045881003,0.0,360.54
720,0.17445802,0.051705003,0.0,357.35
721,0.173612110000001,0.051593006,0.0,357.54
722,0.1884284,0.045112014,0.0,361.19
723,0.18802213,0.044820011,0.0,361.28
724,0.188063140000001,0.045258001,0.0,361.04
725,0.17794418,0.042445004,0.0,361.91
726,0.17691993,0.042291001,0.0,361.8
727,0.17717218,0.043226004,0.0,361.52
728,0.187310210000001,0.041501001,0.0,363.59
729,0.1869893,0.042035014,0.0,363.18
730,0.1875782,0.04191801,0.0,363.0
731,0.183804980000001,0.040790007,0.0,364.23
732,0.183750150000001,0.040040002,0.0,364.83
733,0.183193200000001,0.040427,0.0,364.32
734,0.17636919,0.045506001,0.0,360.44
735,0.17693901,0.046064005,0.0,360.15
736,0.177293300000001,0.045194,0.0,360.69
737,0.18261909,0.040771008,0.0,363.88
738,0.18257904,0.040000007,0.0,364.36
739,0.1843214,0.041552007,0.0,363.73
740,0.18347501,0.04247801,0.0,362.97
741,0.18473434,0.04265,0.0,362.91
742,0.18309021,0.039673001,0.0,364.83
743,0.18674135,0.039685011,0.0,366.17
744,0.18627119,0.039213002,0.0,366.58
745,0.186017990000001,0.039811001,0.0,365.79
746,0.18730926,0.043190003,0.0,362.23
747,0.186464310000001,0.043565005,0.0,362.1
748,0.18734026,0.043875009,0.0,361.81
749,0.1887021,0.044887007,0.0,361.35
750,0.18880415,0.045247004,0.0,361.23
751,0.17795133,0.048593,0.0,358.4
752,0.17848634,0.048832,0.0,358.15
753,0.17848634,0.048346013,0.0,358.38
754,0.18859005,0.045720011,0.0,360.96
755,0.18877697,0.045740009,0.0,361.02
756,0.18861198,0.045484007,0.0,361.07
757,0.18620634,0.038104013,0.0,367.86
758,0.18676805,0.038215012,0.0,367.98
759,0.18674612,0.037605003,0.0,368.69
760,0.18314218,0.038028002,0.0,366.25
761,0.18277311,0.038362012,0.0,365.67
762,0.18337202,0.038635001,0.0,365.85
763,0.18776321,0.037307009,0.0,369.48
764,0.18786239,0.036839009,0.0,370.07
765,0.18740224,0.036919013,0.0,369.78
766,0.184237,0.043492005,0.0,362.31
767,0.18537902,0.043626011,0.0,362.15
768,0.18844318,0.035494,0.0,371.8
769,0.18784618,0.035511002,0.0,371.57
770,0.188257210000001,0.035935,0.0,371.25
771,0.18857908,0.03145501,0.0,375.44
772,0.18814039,0.030723006,0.0,375.93
773,0.187687390000001,0.031512007,0.0,375.51
774,0.188645360000001,0.043490008,0.0,361.85
775,0.1890583,0.04370001,0.0,361.76
776,0.18910121,0.043122009,0.0,361.89
777,0.18579912,0.028578013,0.0,378.17
778,0.185570240000001,0.028114006,0.0,378.44
779,0.18533515,0.02857101,0.0,378.66
780,0.20133733,0.031554014,0.0,377.3
781,0.20081901,0.031170011,0.0,377.27
782,0.200785160000001,0.031846002,0.0,377.29
783,0.189157000000001,0.034961,0.0,372.63
784,0.188616270000001,0.035039008,0.0,372.35
785,0.188979140000001,0.035423011,0.0,372.09
786,0.188836090000001,0.032642007,0.0,374.62
787,0.18833017,0.032110006,0.0,374.99
788,0.188250060000001,0.032731012,0.0,374.49
789,0.184048170000001,0.029963002,0.0,379.86
790,0.18400526,0.030600012,0.0,379.39
791,0.18454933,0.030309007,0.0,378.81
792,0.18259716,0.028114006,0.0,382.95
793,0.182101250000001,0.028114006,0.0,383.89
794,0.18235302,0.028615013,0.0,383.39
795,0.18603706,0.031155005,0.0,376.49
796,0.185686110000001,0.030521006,0.0,377.33
797,0.18727827,0.028639004,0.0,377.03
798,0.1874814,0.029277012,0.0,376.78
799,0.18780422,0.028688014,0.0,376.76
800,0.18905115,0.032086,0.0,375.05
801,0.191294190000001,0.030504003,0.0,376.05
802,0.19083118,0.030837,0.0,375.89
803,0.191376200000001,0.031174004,0.0,375.94
804,0.20044803,0.030554012,0.0,377.25
805,0.200997350000001,0.030582011,0.0,377.27
806,0.19739008,0.030166,0.0,377.03
807,0.19749832,0.030766011,0.0,377.06
808,0.197884080000001,0.030310005,0.0,377.08
809,0.15053939,0.017866001,0.0,458.6
810,0.15030002,0.017408014,0.0,459.1
811,0.150042050000001,0.017984003,0.0,459.36
812,0.20219326,0.029831007,0.0,377.31
813,0.20171737,0.029695005,0.0,377.3
814,0.201879020000001,0.030312002,0.0,377.3
815,0.1818552,0.028611005,0.0,384.35
816,0.175903320000001,0.028609008,0.0,395.91
817,0.17540741,0.028609008,0.0,396.88
818,0.175649160000001,0.02911301,0.0,396.41
819,0.172670360000001,0.02911301,0.0,402.3
820,0.172173020000001,0.029114008,0.0,403.3
821,0.18289804,0.029650003,0.0,382.18
822,0.18260526,0.030125007,0.0,382.7
823,0.1830964,0.030203,0.0,381.55
824,0.15905094,0.020942003,0.0,443.74
825,0.15968227,0.021175012,0.0,443.51
826,0.159679410000001,0.020684004,0.0,443.67
827,0.19460105,0.029097006,0.0,376.68
828,0.19407129,0.02913101,0.0,376.6
829,0.19435739,0.029626012,0.0,376.64
830,0.18648195,0.029186011,0.0,377.43
831,0.185951230000001,0.029735014,0.0,377.62
832,0.18686628,0.029800013,0.0,376.91
833,0.16819524,0.043038011,0.0,362.38
834,0.168655390000001,0.042995006,0.0,362.24
835,0.1681714,0.042541012,0.0,362.44
836,0.1634612,0.029532001,0.0,422.93
837,0.163681980000001,0.029073,0.0,422.55
838,0.164264200000001,0.028114006,0.0,421.14
839,0.16447639,0.028594002,0.0,420.56
840,0.16475915,0.028114006,0.0,419.84
841,0.16694307,0.029617012,0.0,414.52
842,0.167178150000001,0.03011401,0.0,413.94
843,0.167441360000001,0.02961801,0.0,413.38
844,0.161225310000001,0.028976009,0.0,429.19
845,0.16568613,0.03011401,0.0,417.4
846,0.16544818,0.029614002,0.0,418.02
847,0.16518831,0.03011401,0.0,418.57
848,0.17068433,0.029114008,0.0,406.37
849,0.17094326,0.028609008,0.0,405.84
850,0.17167711,0.029114008,0.0,404.31
851,0.17663335,0.03011401,0.0,394.49
852,0.17713117,0.03011401,0.0,393.53
853,0.17688608,0.02961801,0.0,394.0
854,0.17318296,0.028114006,0.0,401.28
855,0.17268705,0.028114006,0.0,402.27
856,0.17292738,0.028609008,0.0,401.79
857,0.15801715,0.022549004,0.0,443.51
858,0.173423290000001,0.028609008,0.0,400.79
859,0.1739192,0.028609008,0.0,399.81
860,0.17367839,0.028114006,0.0,400.29
861,0.15763711,0.018150002,0.0,444.01
862,0.158025260000001,0.017838002,0.0,443.96
863,0.15758895,0.017751009,0.0,443.96
864,0.17415905,0.02911301,0.0,399.33
865,0.17441511,0.028609008,0.0,398.83
866,0.159255020000001,0.020431012,0.0,443.81
867,0.17862939,0.02911301,0.0,390.63
868,0.1791253,0.02911301,0.0,389.67
869,0.17887926,0.028609008,0.0,390.15
870,0.1467514,0.020394013,0.0,464.6
871,0.14728832,0.02001901,0.0,463.76
872,0.14680099,0.019899011,0.0,465.25
873,0.160419940000001,0.028448001,0.0,431.84
874,0.14314508,0.016901002,0.0,485.04
875,0.150789260000001,0.020437002,0.0,455.95
876,0.15167522,0.02087,0.0,453.89
877,0.151377200000001,0.019978002,0.0,455.51
878,0.1505804,0.02268301,0.0,453.54
879,0.15109109,0.022379011,0.0,453.06
880,0.1506381,0.022129014,0.0,454.15
881,0.15831804,0.024937004,0.0,440.96
882,0.15753936,0.024206013,0.0,442.47
883,0.15732336,0.025079012,0.0,441.74
884,0.11913013,0.015142009,0.0,573.88
885,0.11962413,0.015142009,0.0,572.6
886,0.119409080000001,0.014638007,0.0,573.36
887,0.14864826,0.017806009,0.0,462.25
888,0.149076930000001,0.017706007,0.0,461.32
889,0.148886200000001,0.017322004,0.0,461.82
890,0.153941150000001,0.021735013,0.0,448.9
891,0.15438604,0.022344008,0.0,447.72
892,0.15468931,0.021686003,0.0,447.71
893,0.153736110000001,0.021013007,0.0,449.83
894,0.15321826,0.021658004,0.0,450.23
895,0.14772939,0.017749012,0.0,464.59
896,0.14751529,0.017366007,0.0,465.3
897,0.14726734,0.017912001,0.0,465.85
898,0.151906960000001,0.022794009,0.0,451.21
899,0.151827330000001,0.023402006,0.0,450.62
900,0.15227794,0.023091004,0.0,450.28
901,0.15479326,0.020967007,0.0,447.92
902,0.155033110000001,0.020381004,0.0,447.69
903,0.154545300000001,0.02037701,0.0,448.55
904,0.122365950000001,0.014639005,0.0,568.31
905,0.122598170000001,0.015143007,0.0,567.91
906,0.122872350000001,0.014639005,0.0,567.96
907,0.13063812,0.015496001,0.0,567.41
908,0.13064003,0.016154006,0.0,564.34
909,0.131113050000001,0.015800014,0.0,565.04
910,0.12515211,0.013008014,0.0,568.49
911,0.12470436,0.013188005,0.0,568.13
912,0.1250782,0.013533011,0.0,568.37
913,0.120341300000001,0.015638009,0.0,570.66
914,0.12061309,0.015142009,0.0,570.48
915,0.120118140000001,0.015142009,0.0,571.47
916,0.12186813,0.014639005,0.0,568.81
917,0.12210035,0.015143007,0.0,568.34
918,0.11989927,0.014637009,0.0,572.17
919,0.12233209,0.015638009,0.0,567.78
920,0.12401628,0.014643014,0.0,567.67
921,0.124048230000001,0.01523301,0.0,567.36
922,0.122830390000001,0.015638009,0.0,567.41
923,0.12507104,0.014025003,0.0,568.23
924,0.12530613,0.014490009,0.0,568.16
925,0.125594130000001,0.013864011,0.0,568.66
926,0.129519930000001,0.013270006,0.0,575.26
927,0.128746980000001,0.01350601,0.0,573.02
928,0.12931108,0.014067009,0.0,572.58
929,0.126245020000001,0.013853014,0.0,569.23
930,0.126762390000001,0.014136002,0.0,569.51
931,0.13407135,0.016609013,0.0,540.52
932,0.13434696,0.017192006,0.0,537.53
933,0.13458108,0.016598001,0.0,536.37
934,0.12959337,0.012512014,0.0,577.32
935,0.1303482,0.012941003,0.0,578.83
936,0.13228797,0.015353009,0.0,565.62
937,0.13235712,0.015863002,0.0,560.55
938,0.13278722,0.015504003,0.0,562.62
939,0.133047100000001,0.013193012,0.0,595.72
940,0.13269424,0.012695,0.0,595.82
941,0.13242721,0.01315701,0.0,589.02
942,0.136508940000001,0.016621009,0.0,522.72
943,0.13704729,0.016655013,0.0,519.24
944,0.13675832,0.016080007,0.0,521.12
945,0.13859939,0.011611,0.0,624.04
946,0.13836526,0.011132002,0.0,624.37
947,0.13814306,0.011629001,0.0,624.08
948,0.10270023,0.011074007,0.0,651.03
949,0.10222625,0.011205003,0.0,650.78
950,0.10266113,0.011445001,0.0,650.81
951,0.13839912,0.012145013,0.0,623.77
952,0.13788509,0.012125001,0.0,623.71
953,0.13808298,0.012632013,0.0,623.48
954,0.1363902,0.011622012,0.0,623.66
955,0.13680696,0.012050003,0.0,623.28
956,0.13680219,0.011501,0.0,624.13
957,0.13300037,0.016493008,0.0,550.8
958,0.13338899,0.016080007,0.0,548.25
959,0.13294315,0.015943006,0.0,555.4
960,0.13721036,0.01160501,0.0,624.08
961,0.13702631,0.011132002,0.0,624.78
962,0.137349120000001,0.018381,0.0,516.77
963,0.13762617,0.018915013,0.0,514.8
964,0.137856960000001,0.01837501,0.0,513.67
965,0.13968706,0.017193005,0.0,503.36
966,0.13913106,0.017217011,0.0,506.52
967,0.13951206,0.017771006,0.0,504.14
968,0.1409173,0.01832901,0.0,495.78
969,0.14110899,0.018933013,0.0,494.15
970,0.141459940000001,0.018404007,0.0,492.57
971,0.1484003,0.020940006,0.0,459.9
972,0.14807224,0.020558,0.0,461.14
973,0.14798307,0.021162004,0.0,460.47
974,0.146001330000001,0.018426001,0.0,469.65
975,0.146378990000001,0.017861009,0.0,468.73
976,0.14594221,0.017788008,0.0,470.35
977,0.15173006,0.017354012,0.0,457.34
978,0.15195703,0.016915009,0.0,457.19
979,0.15149307,0.016915009,0.0,457.59
980,0.15213298,0.017271012,0.0,457.06
981,0.152043340000001,0.017720014,0.0,456.97
982,0.14190197,0.016572014,0.0,492.49
983,0.14205312,0.016080007,0.0,492.56
984,0.14157199,0.016080007,0.0,494.11
985,0.14725828,0.019371003,0.0,464.65
986,0.146159170000001,0.017362014,0.0,469.71
987,0.145926950000001,0.016915009,0.0,470.62
988,0.1456933,0.017375008,0.0,471.48
989,0.15010213,0.016915009,0.0,459.46
990,0.14963817,0.016915009,0.0,460.29
991,0.149816990000001,0.017400012,0.0,459.93
992,0.14706707,0.017367006,0.0,466.64
993,0.14685535,0.016915009,0.0,467.35
994,0.14660501,0.017357007,0.0,468.14
995,0.152472970000001,0.017489001,0.0,456.85
996,0.15242099,0.016915009,0.0,456.95
997,0.0008502000000003,0.0049260109999999,0.0,745.6
998,0.0053763300000007,0.0,0.0,747.49
999,0.0051269500000001,0.000419006,0.0,747.93
1000,0.0055603900000003,0.0004600139999999,0.0,745.12
1001,0.0098700499999999,0.002053008,0.0,729.3
1002,0.0101361200000003,0.0028720049999999,0.0,722.93
1003,0.0105180700000007,0.0022599999999999,0.0,725.89
1004,0.00909328,0.004167006,0.0,720.6
1005,0.00871229,0.003298,0.0,725.84
1006,0.0081701199999999,0.0040860029999999,0.0,724.91
1007,0.0047011299999999,0.0004040009999999,0.0,750.84
1008,0.0049519500000005,0.0,0.0,751.82
1009,0.0043401699999998,0.006532014,0.0,734.11
1010,0.0047120999999998,0.006168008,0.0,733.69
1011,0.00425815,0.006054014,0.0,735.04
1012,0.0070681500000002,0.0008260009999999,0.0,738.81
1013,0.0068540500000002,0.0004390029999999,0.0,740.08
1014,0.0066480600000007,0.0009670109999999,0.0,739.54
1015,0.0085682800000004,0.0004550069999999,0.0,738.87
1016,0.0096921899999999,0.001283005,0.0,735.12
1017,0.01029825,0.0009260029999999,0.0,737.57
1018,0.0099091500000003,0.0007490069999999,0.0,739.32
1019,0.0088572500000001,0.0053960089999999,0.0,717.26
1020,0.0093130999999999,0.0049380069999999,0.0,716.33
1021,0.0086693700000006,0.0047820059999999,0.0,720.34
1022,0.0004143700000005,0.0020230119999999,0.0,752.02
1023,0.0,0.002449006,0.0,753.7
1024,0.0005192700000007,0.0024010099999999,0.0,750.18
1025,0.0004391599999999,0.0035230069999999,0.0,747.75
1026,0.0009293500000007,0.0037630049999999,0.0,746.02
1027,0.0008549600000007,0.0032640099999999,0.0,747.01
1028,0.0024452200000002,0.0023510009999999,0.0,746.04
1029,0.0020661300000002,0.0020150099999999,0.0,747.43
1030,0.0019531200000004,0.002470002,0.0,746.51
1031,0.00039005,0.0031000079999999,0.0,748.78
1032,0.0007333700000007,0.0028100019999999,0.0,748.33
1033,0.0003323499999998,0.002724007,0.0,750.05
1034,0.00082731,0.0020230119999999,0.0,750.43
1035,0.0014619800000002,0.0024850069999999,0.0,747.41
1036,0.0016531900000007,0.0020230119999999,0.0,748.16
1037,0.0009913400000005,0.0024390069999999,0.0,748.62
1038,0.00236225,0.0029530079999999,0.0,744.67
1039,0.0012063900000001,0.0029130129999999,0.0,746.94
1040,0.0017571400000004,0.0030030019999999,0.0,745.66
1041,0.0011730100000004,0.0046790099999999,0.0,744.85
1042,0.0008630700000002,0.0042529999999999,0.0,745.67
1043,0.00043535,0.0039650059999999,0.0,747.09
1044,0.0062370300000003,0.001530007,0.0,739.19
1045,0.0057773500000006,0.0009860099999999,0.0,742.47
1046,0.0085973700000003,0.001500011,0.0,734.58
1047,0.0078940300000001,0.001531005,0.0,735.32
1048,0.0034022300000007,0.0021480029999999,0.0,745.27
1049,0.0028672200000006,0.00206101,0.0,746.38
1050,0.00293731,0.0026560129999999,0.0,744.41
1051,0.0024561800000002,0.001888007,0.0,747.25
1052,0.0161819400000001,0.0041970019999999,0.0,669.22
1053,0.0166802400000003,0.004200012,0.0,665.38
1054,0.0096583300000006,0.0035410079999999,0.0,721.06
1055,0.0105834000000007,0.00369601,0.0,715.98
1056,0.0117101600000007,0.005417005,0.0,704.37
1057,0.0111222200000007,0.005249009,0.0,706.93
1058,0.0113163000000007,0.0034250019999999,0.0,713.38
1059,0.0113811400000001,0.004089013,0.0,709.61
1060,0.0133290200000005,0.00320001,0.0,695.38
1061,0.0127081800000006,0.0047590139999999,0.0,698.91
1062,0.0121712600000006,0.0042890019999999,0.0,703.66
1063,0.0119180600000002,0.0032290069999999,0.0,710.15
1064,0.0114560100000007,0.0028530059999999,0.0,716.4
1065,0.01568317,0.0041910109999999,0.0,673.22
1066,0.0159802400000002,0.0036890059999999,0.0,671.08
1067,0.0154833700000001,0.0036840139999999,0.0,675.15
1068,0.01796007,0.003697008,0.0,656.47
1069,0.0177531200000001,0.00320001,0.0,658.05
1070,0.0169711100000001,0.003695011,0.0,663.46
1071,0.0164761499999999,0.003693,0.0,667.19
1072,0.01124334,0.0002460039999999,0.0,742.05
1073,0.0109443599999999,0.0,0.0,744.36
1074,0.0149850800000007,0.0036790079999999,0.0,679.38
1075,0.0152950199999999,0.00320001,0.0,676.96
1076,0.0182452200000007,0.00320001,0.0,654.73
1077,0.0181660600000004,0.0042020089999999,0.0,654.86
1078,0.0184531200000002,0.003697008,0.0,653.22
1079,0.0192279800000001,0.00320001,0.0,648.54
1080,0.0111060100000007,0.0023670049999999,0.0,722.63
1081,0.01084423,0.0029130129999999,0.0,719.49
1082,0.0118770600000007,0.003749013,0.0,707.71
1083,0.0128402699999999,0.0031610129999999,0.0,701.11
1084,0.0083193700000006,0.0053710049999999,0.0,720.79
1085,0.0074410400000006,0.0022910089999999,0.0,733.53
1086,0.0066452000000003,0.0021480029999999,0.0,736.12
1087,0.0067152900000007,0.003029004,0.0,733.22
1088,0.0095710700000006,0.0007040059999999,0.0,739.54
1089,0.00973033,0.0003520099999999,0.0,742.86
1090,0.0108871400000004,0.001808003,0.0,728.71
1091,0.01079702,0.0012280049999999,0.0,734.33
1092,0.0103321000000003,0.0015740099999999,0.0,732.0
1093,0.00930929,0.0026650129999999,0.0,727.01
1094,0.0091910300000002,0.001866013,0.0,731.84
1095,0.0074892000000002,0.0009630029999999,0.0,737.71
1096,0.0070643400000003,0.0014900119999999,0.0,737.04
1097,0.0091271400000003,0.001287014,0.0,735.38
1098,0.0089931400000002,0.0004229999999999,0.0,740.11
1099,0.0088109900000006,0.0009030109999999,0.0,737.41
1100,0.0093741400000002,0.0003830049999999,0.0,741.69
1101,0.0113883000000001,0.001949013,0.0,725.67
1102,0.0112643200000004,0.001475007,0.0,731.32
1103,0.01124334,0.0004920069999999,0.0,740.48
1104,0.0383982600000001,0.00320001,0.0,642.83
1105,0.0379061700000003,0.00320001,0.0,640.27
1106,0.0413470199999999,0.00320001,0.0,661.53
1107,0.02955007,0.00320001,0.0,618.67
1108,0.0290579800000001,0.00320001,0.0,618.67
1109,0.0292983000000007,0.00369601,0.0,618.64
1110,0.0327501300000002,0.00369601,0.0,622.09
1111,0.0371871000000006,0.00369601,0.0,636.8
1112,0.0374150200000001,0.00320001,0.0,637.85
1113,0.0449352200000002,0.0004310009999999,0.0,740.12
1114,0.0450310700000003,0.0008650129999999,0.0,735.65
1115,0.0454659400000006,0.0018540029999999,0.0,723.83
1116,0.0445489800000001,0.001116008,0.0,730.44
1117,0.0449991199999999,0.0014400039999999,0.0,727.0
1118,0.0457062700000002,0.0027590099999999,0.0,708.55
1119,0.04571199,0.0023220039999999,0.0,717.89
1120,0.0466260900000002,0.001895011,0.0,738.23
1121,0.0470771700000006,0.0018460009999999,0.0,744.69
1122,0.0445489800000001,0.0006240009999999,0.0,736.8
1123,0.0456881500000001,0.0004100059999999,0.0,745.53
1124,0.0458741100000006,0.0,0.0,751.8
1125,0.0464510900000006,0.0003830049999999,0.0,750.28
1126,0.0468273100000003,0.0004120029999999,0.0,751.89
1127,0.0466251300000007,0.0,0.0,755.02
1128,0.0483360200000007,0.0004360079999999,0.0,754.91
1129,0.0481262200000003,0.0,0.0,756.63
1130,0.0479259400000007,0.000419006,0.0,755.0
1131,0.0471639600000007,0.0008370129999999,0.0,750.26
1132,0.0476832300000005,0.0008800029999999,0.0,752.38
1133,0.04752826,0.0004260099999999,0.0,754.39
1134,0.0736851600000001,0.0067670049999999,0.0,556.19
1135,0.07391405,0.0072630049999999,0.0,557.2
1136,0.0863881100000006,0.006659001,0.0,625.86
1137,0.0511703400000005,0.0004290049999999,0.0,754.87
1138,0.0510849900000006,0.0008010119999999,0.0,754.95
1139,0.0514712300000006,0.0006530139999999,0.0,754.86
1140,0.0500130600000004,0.0016880039999999,0.0,755.71
